date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2014-04-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,9.12,1.31
2014-04-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,4.19,0.6
2014-04-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.84,0.41
2014-04-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,4.34,0.62
2014-05-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.94,0.69
2014-05-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.56,0.5
2014-05-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.78,0.67
2014-05-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.34,0.61
2014-05-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.68,0.095
2014-05-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,59.38,8.35
2014-05-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18,2.53
2014-05-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,6.04,0.85
2014-05-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13,1.83
2014-05-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,42.38,5.96
2014-05-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,13.19,1.85
2014-05-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.99,1.69
2014-05-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.62,1.64
2014-05-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,11.56,1.63
2014-05-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.5,0.49
2014-05-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.78,0.39
2014-05-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.93,0.55
2014-06-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,5.17,0.72
2014-06-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.5,0.49
2014-06-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.4,0.62
2014-06-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.23,0.59
2014-06-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.74,0.1
2014-06-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,59.2,8.28
2014-06-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,20.85,2.92
2014-06-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.75,0.8
2014-06-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.49,1.75
2014-06-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,43.85,6.13
2014-06-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.6,1.62
2014-06-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.95,1.25
2014-06-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.2,1.57
2014-06-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,11.4,1.59
2014-06-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.02,0.42
2014-06-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.75,0.38
2014-06-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.9,0.41
2014-07-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.13,0.58
2014-07-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.25,0.45
2014-07-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.03,0.56
2014-07-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.38,0.61
2014-07-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.82,0.11
2014-07-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,63.75,8.92
2014-07-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,20.06,2.81
2014-07-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.24,0.73
2014-07-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12,1.68
2014-07-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,45,6.29
2014-07-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.19,1.57
2014-07-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,9.19,1.29
2014-07-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,9.84,1.38
2014-07-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,11.69,1.63
2014-07-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.06,0.43
2014-07-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.19,0.45
2014-07-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.72,0.38
2014-08-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,3.88,0.54
2014-08-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.8,0.53
2014-08-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.98,0.56
2014-08-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.25,0.59
2014-08-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.83,0.12
2014-08-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,61.7,8.63
2014-08-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,20.1,2.81
2014-08-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.45,0.76
2014-08-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.53,1.75
2014-08-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,46.1,6.45
2014-08-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.5,1.61
2014-08-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.65,1.21
2014-08-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.98,1.54
2014-08-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,13.38,1.87
2014-08-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.1,0.43
2014-08-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.13,0.44
2014-08-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.88,0.4
2014-09-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.19,0.59
2014-09-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.39,0.47
2014-09-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.41,0.62
2014-09-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.23,0.59
2014-09-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.81,0.11
2014-09-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,65,9.09
2014-09-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,20.82,2.91
2014-09-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.66,0.79
2014-09-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13.13,1.84
2014-09-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,45.22,6.32
2014-09-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.19,1.7
2014-09-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,10.25,1.43
2014-09-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.56,1.62
2014-09-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,15.63,2.19
2014-09-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.34,0.47
2014-09-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.16,0.44
2014-09-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.63,0.37
2014-10-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4.71,0.66
2014-10-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.58,0.5
2014-10-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.17,0.58
2014-10-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.25,0.59
2014-10-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.79,0.11
2014-10-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,67.17,9.39
2014-10-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.83,2.77
2014-10-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.7,0.8
2014-10-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.67,1.77
2014-10-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,47.83,6.69
2014-10-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.5,1.61
2014-10-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,11.67,1.63
2014-10-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.13,1.56
2014-10-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,13.84,1.94
2014-10-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.04,0.43
2014-10-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.17,0.44
2014-10-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.7,0.52
2014-11-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,3.93,0.55
2014-11-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.65,0.51
2014-11-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.1,0.57
2014-11-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.3,0.6
2014-11-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.81,0.11
2014-11-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,67.5,9.44
2014-11-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.15,2.68
2014-11-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.68,0.79
2014-11-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13,1.82
2014-11-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,46.8,6.55
2014-11-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.4,1.59
2014-11-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.78,1.23
2014-11-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,10.9,1.52
2014-11-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,13.05,1.83
2014-11-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.35,0.47
2014-11-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3.3,0.46
2014-11-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.48,0.49
2014-12-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,3.8,0.53
2014-12-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.9,0.41
2014-12-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.9,0.55
2014-12-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.1,0.57
2014-12-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.8,0.11
2014-12-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,61.3,8.57
2014-12-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,18.5,2.59
2014-12-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.5,0.77
2014-12-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.8,1.79
2014-12-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,47.8,6.69
2014-12-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.5,1.61
2014-12-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,9.3,1.3
2014-12-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.6,1.62
2014-12-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,15.3,2.14
2014-12-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.3,0.46
2014-12-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.9,0.41
2014-12-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.6,0.36
2015-01-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4,0.56
2015-01-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.9,0.41
2015-01-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.9,0.55
2015-01-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.2,0.59
2015-01-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.8,0.11
2015-01-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,65,9.09
2015-01-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19,2.66
2015-01-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.5,0.77
2015-01-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.4,1.73
2015-01-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,46.8,6.55
2015-01-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.3,1.58
2015-01-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.8,1.23
2015-01-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.6,1.62
2015-01-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,14,1.96
2015-01-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3,0.42
2015-01-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.8,0.39
2015-01-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.5,0.35
2015-02-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,3.7,0.48
2015-02-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,2.3,0.3
2015-02-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,3.9,0.51
2015-02-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4,0.52
2015-02-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.9,0.12
2015-02-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,65.6,8.6
2015-02-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,20.5,2.69
2015-02-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.5,0.72
2015-02-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,12.3,1.61
2015-02-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,46.9,6.15
2015-02-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,11.6,1.52
2015-02-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,8.8,1.15
2015-02-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,11.8,1.55
2015-02-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,14.8,1.94
2015-02-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.1,0.41
2015-02-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,3,0.39
2015-02-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,2.5,0.33
2015-04-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,3.9,0.51
2015-04-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3.3,0.43
2015-04-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4,0.52
2015-04-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4.1,0.54
2015-04-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.9,0.12
2015-04-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,60,7.86
2015-04-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,19.7,2.58
2015-04-15,,,National Average,226,,,miscellaneous food,Sugar,97,KG,actual,Retail,EGP,5.2,0.68
2015-04-15,,,National Average,226,,,oil and fats,Ghee (artificial),106,KG,actual,Retail,EGP,13.4,1.76
2015-04-15,,,National Average,226,,,oil and fats,Ghee (natural),107,KG,actual,Retail,EGP,48,6.29
2015-04-15,,,National Average,226,,,oil and fats,Oil (maize),362,800 G,actual,Retail,EGP,12.1,1.59
2015-04-15,,,National Average,226,,,pulses and nuts,"Beans (fava, dry)",385,KG,actual,Retail,EGP,9,1.18
2015-04-15,,,National Average,226,,,pulses and nuts,Lentils,108,KG,actual,Retail,EGP,13.4,1.76
2015-04-15,,,National Average,226,,,vegetables and fruits,Garlic,105,KG,actual,Retail,EGP,9.3,1.22
2015-04-15,,,National Average,226,,,vegetables and fruits,Onions (red),110,KG,actual,Retail,EGP,3.4,0.45
2015-04-15,,,National Average,226,,,vegetables and fruits,Onions (white),111,KG,actual,Retail,EGP,2.4,0.31
2015-04-15,,,National Average,226,,,vegetables and fruits,Tomatoes,114,KG,actual,Retail,EGP,3.7,0.48
2015-05-15,,,National Average,226,,,cereals and tubers,Pasta,112,KG,actual,Retail,EGP,4,0.52
2015-05-15,,,National Average,226,,,cereals and tubers,Potatoes,83,KG,actual,Retail,EGP,3,0.39
2015-05-15,,,National Average,226,,,cereals and tubers,Rice,52,KG,actual,Retail,EGP,4.1,0.54
2015-05-15,,,National Average,226,,,cereals and tubers,Wheat flour,58,KG,actual,Retail,EGP,4,0.52
2015-05-15,,,National Average,226,,,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,EGP,0.8,0.1
2015-05-15,,,National Average,226,,,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,EGP,65.4,8.57
2015-05-15,,,National Average,226,,,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,actual,Retail,EGP,21,2.75
